index,temperature,label,delay
1.0,-0.4257960944135008,0.0,-0.8528834579575645
2.0,-0.4257974318631769,0.0,-0.8528834579575645
3.0,-0.4258001067625293,0.0,-0.8528834579575645
4.0,2.041507021364386,0.0,-0.8528834579575645
5.0,-0.42580278166188157,0.0,-0.8528834579575645
6.0,-0.42580278166188157,0.0,-0.8528834579575645
7.0,-0.42580278166188157,0.0,-0.8528834579575645
8.0,-0.42580278166188157,0.0,-0.8528834579575645
9.0,-0.4258041191115577,0.0,-0.8528834579575645
10.0,-0.4258054565612339,0.0,-0.8528834579575645
11.0,-0.4258054565612339,0.0,-0.8528834579575645
12.0,-0.4258054565612339,0.0,-0.8528834579575645
13.0,-0.4258054565612339,0.0,-0.8528834579575645
14.0,-0.4258108063599385,0.0,-0.8528834579575645
15.0,-0.4258094689102624,0.0,-0.8528834579575645
16.0,-0.4258108063599385,0.0,-0.8528834579575645
17.0,-0.4258108063599385,0.0,-0.8528834579575645
18.0,-0.4258121438096147,0.0,-0.8528834579575645
19.0,-0.4258134812592908,0.0,-0.8528834579575645
20.0,-0.4258134812592908,0.0,-0.8528834579575645
21.0,-0.4258174936083193,0.0,-0.8528834579575645
22.0,-0.4258201685076716,0.0,-0.8528834579575645
23.0,-0.4258188310579955,0.0,-0.8528834579575645
24.0,-0.4258201685076716,0.0,-0.8528834579575645
25.0,-0.4258241808567001,0.0,-0.8528834579575645
26.0,-0.4258241808567001,0.0,-0.8528834579575645
27.0,-0.4258228434070239,0.0,-0.8528834579575645
28.0,-0.4258215059573478,0.0,-0.8528834579575645
29.0,-0.4258228434070239,0.0,-0.8528834579575645
30.0,-0.4258268557560524,0.0,-0.8528834579575645
31.0,-0.42583086810508086,0.0,-0.8528834579575645
32.0,-0.42583086810508086,0.0,-0.8528834579575645
33.0,-0.42583220555475704,0.0,-0.8528834579575645
34.0,-0.42582953065540474,0.0,-0.8528834579575645
0.0,-0.42583086810508086,0.0,-0.8528834579575645
1.0,-0.42583220555475704,0.0,-0.8528834579575645
2.0,-0.42583086810508086,0.0,-0.8528834579575645
3.0,-0.42582953065540474,0.0,-0.8528834579575645
4.0,-0.42583086810508086,0.0,-0.8528834579575645
5.0,-0.42583220555475704,0.0,-0.8528834579575645
6.0,-0.42583220555475704,0.0,-0.8528834579575645
7.0,2.008070779460424,0.0,-0.8528834579575645
8.0,2.008070779460424,0.0,-0.8528834579575645
9.0,2.008070779460424,0.0,-0.8528834579575645
10.0,-0.4258362179037855,0.0,-0.8528834579575645
11.0,-0.42583755535346174,0.0,-0.8528834579575645
12.0,-0.425840230252814,0.0,-0.8528834579575645
13.0,-0.42583889280313786,0.0,-0.8528834579575645
14.0,-0.425840230252814,0.0,-0.8528834579575645
15.0,-0.42584290515216633,0.0,-0.8528834579575645
16.0,-0.42584290515216633,0.0,-0.8528834579575645
17.0,-0.42584290515216633,0.0,-0.8528834579575645
18.0,-0.42584290515216633,0.0,-0.8528834579575645
19.0,2.0013835310796315,0.0,-0.8528834579575645
20.0,-0.425840230252814,0.0,-0.8528834579575645
21.0,-0.4258442426018425,0.0,-0.8528834579575645
22.0,-0.4258455800515186,0.0,-0.8528834579575645
23.0,-0.4258455800515186,0.0,-0.8528834579575645
24.0,-0.4258455800515186,0.0,-0.8528834579575645
25.0,1.994696282698839,0.0,-0.8528834579575645
26.0,1.994696282698839,0.0,-0.8528834579575645
27.0,1.994696282698839,0.0,-0.8528834579575645
28.0,-0.42585226729989945,0.0,-0.8528834579575645
29.0,-0.4258509298502233,0.0,-0.8528834579575645
30.0,-0.42585360474957556,0.0,-0.8528834579575645
31.0,-0.42585360474957556,0.0,-0.8528834579575645
32.0,-0.42585360474957556,0.0,-0.8528834579575645
33.0,-0.42585360474957556,0.0,-0.8528834579575645
34.0,-0.4258562796489279,0.0,-0.8528834579575645
0.0,-0.4258562796489279,0.0,-0.8528834579575645
1.0,-0.4258576170986041,0.0,-0.8528834579575645
2.0,1.9880090343180465,0.0,-0.8528834579575645
3.0,-0.4258562796489279,0.0,-0.8528834579575645
4.0,-0.4258562796489279,0.0,-0.8528834579575645
5.0,-0.4258562796489279,0.0,-0.8528834579575645
6.0,-0.4258562796489279,0.0,-0.8528834579575645
7.0,-0.4258576170986041,0.0,-0.8528834579575645
8.0,-0.4258576170986041,0.0,-0.8528834579575645
9.0,1.9813217859372543,0.0,-0.8528834579575645
10.0,1.9813217859372543,0.0,-0.8528834579575645
11.0,1.9813217859372543,0.0,-0.8528834579575645
12.0,-0.42586029199795633,0.0,-0.8528834579575645
13.0,-0.4258589545482802,0.0,-0.8528834579575645
14.0,-0.4258589545482802,0.0,-0.8528834579575645
15.0,-0.4258589545482802,0.0,-0.8528834579575645
16.0,-0.42586029199795633,0.0,-0.8528834579575645
17.0,-0.4258589545482802,0.0,-0.8528834579575645
18.0,-0.42586029199795633,0.0,-0.8528834579575645
19.0,1.9813217859372543,0.0,-0.8528834579575645
20.0,1.9813217859372543,0.0,-0.8528834579575645
21.0,-0.4258629668973087,0.0,-0.8528834579575645
22.0,-0.42586430434698486,0.0,-0.8528834579575645
23.0,-0.42586430434698486,0.0,-0.8528834579575645
24.0,-0.42586430434698486,0.0,-0.8528834579575645
25.0,-0.42586430434698486,0.0,-0.8528834579575645
26.0,-0.42586564179666103,0.0,-0.8528834579575645
27.0,-0.42586965414568945,0.0,-0.8528834579575645
28.0,1.9746345375564618,0.0,-0.8528834579575645
29.0,-0.4258723290450418,0.0,-0.8528834579575645
30.0,-0.425873666494718,0.0,-0.8528834579575645
31.0,-0.4258723290450418,0.0,-0.8528834579575645
32.0,-0.4258723290450418,0.0,-0.8528834579575645
33.0,-0.4258723290450418,0.0,-0.8528834579575645
34.0,-0.4258723290450418,0.0,-0.8528834579575645
0.0,-0.425873666494718,0.0,-0.8528834579575645
1.0,-0.4258723290450418,0.0,-0.8528834579575645
2.0,-0.4258723290450418,0.0,-0.8528834579575645
3.0,-0.4258723290450418,0.0,-0.8528834579575645
4.0,-0.4258723290450418,0.0,-0.8528834579575645
5.0,-0.4258723290450418,0.0,-0.8528834579575645
6.0,-0.425873666494718,0.0,-0.8528834579575645
7.0,-0.425873666494718,0.0,-0.8528834579575645
8.0,1.9679472891756693,0.0,-0.8528834579575645
9.0,1.9679472891756693,0.0,-0.8528834579575645
10.0,-0.42587634139407027,0.0,-0.8528834579575645
11.0,-0.42587767884374644,0.0,-0.8528834579575645
12.0,-0.42587634139407027,0.0,-0.8528834579575645
13.0,1.961260040794877,0.0,-0.8528834579575645
14.0,1.961260040794877,0.0,-0.8528834579575645
15.0,1.961260040794877,0.0,-0.8528834579575645
16.0,1.961260040794877,0.0,-0.8528834579575645
17.0,-0.42587634139407027,0.0,-0.8528834579575645
18.0,-0.4258709915953657,0.0,-0.8528834579575645
19.0,-0.42586965414568945,0.0,-0.8528834579575645
20.0,-0.4258495924005471,0.0,-0.8528834579575645
21.0,1.994696282698839,0.0,-0.8528834579575645
22.0,-0.42584290515216633,0.0,-0.8528834579575645
23.0,-0.42583755535346174,0.0,-0.8528834579575645
24.0,-0.42583755535346174,0.0,-0.8528834579575645
25.0,2.008070779460424,0.0,-0.8528834579575645
26.0,-0.4258335430044332,0.0,-0.8528834579575645
27.0,2.008070779460424,0.0,-0.8528834579575645
28.0,-0.4258335430044332,0.0,-0.8528834579575645
29.0,-0.42582953065540474,0.0,-0.8528834579575645
30.0,2.014758027841216,0.0,-0.8528834579575645
31.0,-0.4258215059573478,0.0,-0.8528834579575645
32.0,-0.4258215059573478,0.0,-0.8528834579575645
33.0,-0.4258215059573478,0.0,-0.8528834579575645
34.0,-0.4258215059573478,0.0,-0.8528834579575645
0.0,-0.4258201685076716,1.0,-0.5307621750126474
1.0,-0.4258188310579955,1.0,-0.5307621750126474
2.0,-0.42581615615864316,1.0,-0.5307621750126474
3.0,-0.4258121438096147,1.0,-0.5307621750126474
4.0,-0.4258108063599385,1.0,-0.5307621750126474
5.0,-0.4258108063599385,1.0,-0.5307621750126474
6.0,-0.42580679401091004,1.0,-0.5307621750126474
7.0,-0.42579341951414845,1.0,-0.5307621750126474
8.0,-0.42579208206447233,1.0,-0.5307621750126474
9.0,-0.42577068286965375,1.0,-0.5307621750126474
10.0,-0.42576265817159686,1.0,-0.5307621750126474
11.0,-0.4257466087754829,1.0,-0.5307621750126474
12.0,-0.42573590917807363,1.0,-0.5307621750126474
13.0,-0.42573323427872134,1.0,-0.5307621750126474
14.0,2.1150667535531023,1.0,-0.5307621750126474
15.0,-0.42570916018455046,1.0,-0.5307621750126474
16.0,-0.4256984605871412,1.0,-0.5307621750126474
17.0,-0.4256971231374651,1.0,-0.5307621750126474
18.0,-0.4256931107884366,1.0,-0.5307621750126474
19.0,-0.4256890984394081,1.0,-0.5307621750126474
20.0,-0.425687760989732,1.0,-0.5307621750126474
21.0,-0.42568508609037964,1.0,-0.5307621750126474
22.0,-0.42568374864070346,1.0,-0.5307621750126474
23.0,-0.42565566219750417,1.0,-0.5307621750126474
24.0,-0.4256529872981518,1.0,-0.5307621750126474
25.0,-0.42564897494912335,1.0,-0.5307621750126474
26.0,-0.4256449626000949,1.0,-0.5307621750126474
27.0,2.2020009825034035,1.0,-0.5307621750126474
28.0,2.208688230884196,1.0,-0.5307621750126474
29.0,-0.42562490085495247,1.0,-0.5307621750126474
30.0,-0.4256182136065717,1.0,-0.5307621750126474
31.0,-0.42561687615689553,1.0,-0.5307621750126474
32.0,-0.4256048391098101,1.0,-0.5307621750126474
33.0,-0.42560350166013394,1.0,-0.5307621750126474
34.0,-0.4255968144117532,1.0,-0.5307621750126474
0.0,2.255498969549743,1.0,-0.49049648942109125
1.0,2.2688734663113275,1.0,-0.49049648942109125
2.0,-0.4255727403175823,1.0,-0.49049648942109125
3.0,-0.4255714028679062,1.0,-0.49049648942109125
4.0,-0.42555134112276377,1.0,-0.49049648942109125
5.0,-0.42553930407567836,1.0,-0.49049648942109125
6.0,-0.4255379666260022,1.0,-0.49049648942109125
7.0,-0.4255352917266499,1.0,-0.49049648942109125
8.0,2.335745950119252,1.0,-0.49049648942109125
9.0,-0.42550319293442207,1.0,-0.49049648942109125
10.0,-0.42547109414219425,1.0,-0.49049648942109125
11.0,2.3825566887847986,1.0,-0.49049648942109125
12.0,-0.42545905709510884,1.0,-0.49049648942109125
13.0,-0.4254443451486711,1.0,-0.49049648942109125
14.0,-0.4254443451486711,1.0,-0.49049648942109125
15.0,-0.4254376579002903,1.0,-0.49049648942109125
16.0,-0.4254282957525572,1.0,-0.49049648942109125
17.0,-0.42542027105450025,1.0,-0.49049648942109125
18.0,-0.42540689655773867,1.0,-0.49049648942109125
19.0,-0.425376135215187,1.0,-0.49049648942109125
20.0,-0.42537212286615855,1.0,-0.49049648942109125
21.0,2.476178166115892,1.0,-0.49049648942109125
22.0,-0.42536276071842544,1.0,-0.49049648942109125
23.0,-0.42536276071842544,1.0,-0.49049648942109125
24.0,-0.4253614232687493,1.0,-0.49049648942109125
25.0,-0.4253614232687493,1.0,-0.49049648942109125
26.0,-0.42535874836939697,1.0,-0.49049648942109125
27.0,-0.4253547360203685,1.0,-0.49049648942109125
28.0,-0.42535072367133997,1.0,-0.49049648942109125
29.0,-0.4253453738726354,1.0,-0.49049648942109125
30.0,-0.4253386866242546,1.0,-0.49049648942109125
31.0,-0.42533467427522614,1.0,-0.49049648942109125
32.0,-0.42533601172490226,1.0,-0.49049648942109125
33.0,2.5096144080198544,1.0,-0.49049648942109125
34.0,-0.4253319993758738,1.0,-0.49049648942109125
0.0,-0.4253159499797599,1.0,-0.4502306886032105
1.0,2.5296761531622316,1.0,-0.4502306886032105
2.0,-0.4253079252817029,1.0,-0.4502306886032105
3.0,-0.4252972256842937,1.0,-0.4502306886032105
4.0,-0.4252945507849413,1.0,-0.4502306886032105
5.0,-0.4252945507849413,1.0,-0.4502306886032105
6.0,-0.4252838511875321,1.0,-0.4502306886032105
7.0,-0.4252838511875321,1.0,-0.4502306886032105
8.0,-0.4252758264894751,1.0,-0.4502306886032105
9.0,2.5764868918277783,1.0,-0.4502306886032105
10.0,-0.42526378944238974,1.0,-0.4502306886032105
11.0,2.5831741402085706,1.0,-0.4502306886032105
12.0,-0.4252571021940089,1.0,-0.4502306886032105
13.0,2.5898613885893633,1.0,-0.4502306886032105
14.0,-0.42525576474433274,1.0,-0.4502306886032105
15.0,-0.4252571021940089,1.0,-0.4502306886032105
16.0,-0.42525576474433274,1.0,-0.4502306886032105
17.0,-0.42525041494562815,1.0,-0.4502306886032105
18.0,-0.42524239024757116,1.0,-0.4502306886032105
19.0,-0.4252383778985427,1.0,-0.4502306886032105
20.0,-0.42523570299919033,1.0,-0.4502306886032105
21.0,-0.42522767830113345,1.0,-0.4502306886032105
22.0,-0.42521965360307645,1.0,-0.4502306886032105
23.0,2.63667212725491,1.0,-0.4502306886032105
24.0,-0.4252009293076103,1.0,-0.4502306886032105
25.0,-0.425198254408258,1.0,-0.4502306886032105
26.0,-0.4252022667572864,1.0,-0.4502306886032105
27.0,-0.42518755481084863,1.0,-0.4502306886032105
28.0,-0.4251781926631156,1.0,-0.4502306886032105
29.0,-0.4251755177637633,1.0,-0.4502306886032105
30.0,-0.42518220501214404,1.0,-0.4502306886032105
31.0,-0.42518086756246787,1.0,-0.4502306886032105
32.0,-0.4251715054147348,1.0,-0.4502306886032105
33.0,-0.42516883051538246,1.0,-0.4502306886032105
34.0,-0.42516481816635393,1.0,-0.4502306886032105
0.0,2.6767956175396646,1.0,-0.40996664008863565
1.0,-0.42516883051538246,1.0,-0.40996664008863565
2.0,2.6767956175396646,1.0,-0.40996664008863565
3.0,-0.42516080581732546,1.0,-0.40996664008863565
4.0,-0.4251634807166778,1.0,-0.40996664008863565
5.0,-0.42515813091797316,1.0,-0.40996664008863565
6.0,-0.42515545601862087,1.0,-0.40996664008863565
7.0,-0.4251487687702401,1.0,-0.40996664008863565
8.0,-0.42514743132056393,1.0,-0.40996664008863565
9.0,-0.42513405682380234,1.0,-0.40996664008863565
10.0,-0.42513138192445,1.0,-0.40996664008863565
11.0,-0.4251287070250977,1.0,-0.40996664008863565
12.0,-0.4251246946760692,1.0,-0.40996664008863565
13.0,-0.4251220197767169,1.0,-0.40996664008863565
14.0,-0.42512068232704076,1.0,-0.40996664008863565
15.0,-0.42512068232704076,1.0,-0.40996664008863565
16.0,-0.4251166699780123,1.0,-0.40996664008863565
17.0,2.7369808529667963,1.0,-0.40996664008863565
18.0,-0.42509660823286993,1.0,-0.40996664008863565
19.0,-0.4250912584341653,1.0,-0.40996664008863565
20.0,-0.42508323373610835,1.0,-0.40996664008863565
21.0,-0.4250872460851368,1.0,-0.40996664008863565
22.0,-0.4250859086354606,1.0,-0.40996664008863565
23.0,-0.4250698592393467,1.0,-0.40996664008863565
24.0,2.7771043432515508,1.0,-0.40996664008863565
25.0,-0.42506049709161364,1.0,-0.40996664008863565
26.0,-0.42506183454128976,1.0,-0.40996664008863565
27.0,-0.42504979749420435,1.0,-0.40996664008863565
28.0,-0.42504311024582353,1.0,-0.40996664008863565
29.0,-0.42503909789679506,1.0,-0.40996664008863565
30.0,-0.42504043534647123,1.0,-0.40996664008863565
31.0,-0.42503909789679506,1.0,-0.40996664008863565
32.0,2.8105405851555125,1.0,-0.40996664008863565
33.0,2.8105405851555125,1.0,-0.40996664008863565
34.0,-0.4250310731987382,1.0,-0.40996664008863565
0.0,-0.42502171105100506,1.0,-0.3697007202081196
1.0,-0.42501636125230036,1.0,-0.3697007202081196
2.0,-0.42500833655424347,1.0,-0.3697007202081196
3.0,-0.42500699910456724,1.0,-0.3697007202081196
4.0,-0.42500833655424347,1.0,-0.3697007202081196
5.0,-0.42500699910456724,1.0,-0.3697007202081196
6.0,-0.42500432420521495,1.0,-0.3697007202081196
7.0,-0.42500164930586265,1.0,-0.3697007202081196
8.0,-0.4250003118561865,1.0,-0.3697007202081196
9.0,-0.4249976369568341,1.0,-0.3697007202081196
10.0,-0.42499496205748183,1.0,-0.3697007202081196
11.0,-0.4249936246078057,1.0,-0.3697007202081196
12.0,-0.4249802501110441,1.0,-0.3697007202081196
13.0,-0.42497623776201565,1.0,-0.3697007202081196
14.0,-0.424970887963311,1.0,-0.3697007202081196
15.0,-0.424970887963311,1.0,-0.3697007202081196
16.0,-0.4249842624600726,1.0,-0.3697007202081196
17.0,-0.42496687561428254,1.0,-0.3697007202081196
18.0,-0.4249575134665494,1.0,-0.3697007202081196
19.0,-0.4249414640704355,1.0,-0.3697007202081196
20.0,-0.4249521636678448,1.0,-0.3697007202081196
21.0,-0.42495483856719707,1.0,-0.3697007202081196
22.0,-0.42495350111752095,1.0,-0.3697007202081196
23.0,-0.4249414640704355,1.0,-0.3697007202081196
24.0,-0.4249334393723786,1.0,-0.3697007202081196
25.0,-0.42492942702335007,1.0,-0.3697007202081196
26.0,-0.42493611427173084,1.0,-0.3697007202081196
27.0,-0.4249414640704355,1.0,-0.3697007202081196
28.0,-0.42494280152011166,1.0,-0.3697007202081196
29.0,-0.42494012662075936,1.0,-0.3697007202081196
30.0,-0.4249414640704355,1.0,-0.3697007202081196
31.0,-0.4249387891710832,1.0,-0.3697007202081196
32.0,-0.4249601883659017,1.0,-0.3697007202081196
33.0,-0.4249481513188163,1.0,-0.3697007202081196
34.0,-0.4249267521239978,1.0,-0.3697007202081196
0.0,-0.42492273977496925,0.0,-0.3697007202081196
1.0,2.917536559248191,0.0,-0.3697007202081196
2.0,-0.424920064875617,0.0,-0.3697007202081196
3.0,-0.424920064875617,0.0,-0.3697007202081196
4.0,2.9242238076289833,0.0,-0.3697007202081196
5.0,-0.42491738997626466,0.0,-0.3697007202081196
6.0,-0.424920064875617,0.0,-0.3697007202081196
7.0,-0.42493611427173084,0.0,-0.3697007202081196
8.0,-0.4249347768220547,0.0,-0.3697007202081196
9.0,-0.4249334393723786,0.0,-0.3697007202081196
10.0,-0.4249347768220547,0.0,-0.3697007202081196
11.0,-0.4249334393723786,0.0,-0.3697007202081196
12.0,-0.42494280152011166,0.0,-0.3697007202081196
13.0,-0.4249481513188163,0.0,-0.3697007202081196
14.0,-0.42495483856719707,0.0,-0.3697007202081196
15.0,-0.42495350111752095,0.0,-0.3697007202081196
16.0,-0.4249575134665494,0.0,-0.3697007202081196
17.0,-0.42496821306395866,0.0,-0.3697007202081196
18.0,2.8774130689634365,0.0,-0.3697007202081196
19.0,-0.4249575134665494,0.0,-0.3697007202081196
20.0,-0.42496286326525406,0.0,-0.3697007202081196
21.0,-0.42495350111752095,0.0,-0.3697007202081196
22.0,-0.4249481513188163,0.0,-0.3697007202081196
23.0,-0.4249508262181686,0.0,-0.3697007202081196
24.0,-0.42494413896978783,0.0,-0.3697007202081196
25.0,-0.4249468138691402,0.0,-0.3697007202081196
26.0,-0.42494413896978783,0.0,-0.3697007202081196
27.0,-0.42494280152011166,0.0,-0.3697007202081196
28.0,-0.42494413896978783,0.0,-0.3697007202081196
29.0,-0.4249414640704355,0.0,-0.3697007202081196
30.0,-0.4249414640704355,0.0,-0.3697007202081196
31.0,-0.42494280152011166,0.0,-0.3697007202081196
32.0,-0.4249387891710832,0.0,-0.3697007202081196
33.0,-0.42493611427173084,0.0,-0.3697007202081196
34.0,-0.4249240772246455,0.0,-0.3697007202081196
0.0,-0.4249240772246455,1.0,-0.28917087676714054
1.0,-0.42491471507691236,1.0,-0.28917087676714054
2.0,2.930911056009776,1.0,-0.28917087676714054
3.0,2.930911056009776,1.0,-0.28917087676714054
4.0,-0.42490802782853154,1.0,-0.28917087676714054
5.0,2.9375983043905682,1.0,-0.28917087676714054
6.0,-0.42490669037885537,1.0,-0.28917087676714054
7.0,-0.42490669037885537,1.0,-0.28917087676714054
8.0,2.930911056009776,1.0,-0.28917087676714054
9.0,-0.42490936527820766,1.0,-0.28917087676714054
10.0,2.930911056009776,1.0,-0.28917087676714054
11.0,-0.4249107027278839,1.0,-0.28917087676714054
12.0,-0.42491337762723613,1.0,-0.28917087676714054
