timestamp,temperature,label,delay
-0.36448024960151004,-0.28638940894297865,0.0,-0.020569160971360786
-0.3672258176959102,-0.28638940894297865,0.0,0.47266215490420854
-0.3679122097195102,-0.30688243114242053,0.0,0.9658934707797779
-0.3689446577216753,-0.29663592004269773,0.0,0.9573894825750268
-0.3691991947637603,-0.3273754533418624,0.0,0.44715019028995495
-0.3684270037372102,-0.24540336454409858,0.0,-0.06308910199511678
-0.3672258176959102,-0.24540336454409487,0.0,0.07297470928090237
-0.3670542196900102,-0.2761428978432595,0.0,0.20903852055692151
-0.3652495806612951,-0.3376219644415852,0.0,0.2005345323521703
-0.3657672346457601,-0.36836149774074245,0.0,0.04746274466664878
-0.36645076670259513,-0.4195940532393453,0.0,-0.10560904301887275
-0.363018806584595,-0.060966164749121636,0.0,-0.07159309019986797
-0.364134193622945,0.4103733458380268,0.0,-0.03757713738086318
-0.36877019974901026,0.8612198342257371,0.0,-0.04608112558561438
-0.3708322357865753,0.9739314563226619,0.0,-0.09710505481412156
-0.3684270037372102,1.3530523670123311,0.0,-0.14812898404262873
-0.3676548127106602,1.3223128337131664,0.0,-0.13112100763312634
-0.3674803547379952,1.0866430784195904,0.0,-0.11411303122362394
-0.36610757069079514,0.9022058786246209,0.0,-0.10560904301887275
-0.3646518476074101,0.5743175234335581,0.0,-0.10560904301887275
-0.36250401256689496,0.30790823484081,0.0,-0.10560904301887275
-0.35692707737514473,0.09273150174668691,0.0,-0.12261701942837515
-0.34980862009705943,-0.13269174244717008,0.0,-0.13962499583787755
-0.3587288564370948,0.16445707944473165,0.0,-0.13962499583787755
-0.3657758145460551,0.04149894624808406,0.0,-0.12261701942837515
-0.37108391286189535,-0.16343127574633104,0.0,-0.10560904301887275
-0.37065777781391035,-0.019980120350241583,0.0,-0.10560904301887275
-0.3715157678434104,-0.009733609250518785,0.0,-0.10560904301887275
-0.3723766178396754,-0.17367778684605012,0.0,-0.11411303122362394
-0.3727140939179454,-0.15318476464661196,0.0,-0.13112100763312634
-0.3726368748152904,-0.25564987564381764,0.0,-0.14812898404262873
-0.3728799719903154,-0.35811498664102337,0.0,-0.08009707840461916
-0.37297435089356046,-0.37860800884046525,0.0,-0.012065172766609593
-0.3722965387702554,-0.30688243114242053,0.0,-0.012065172766609593
-0.37237947780644043,-0.3376219644415852,0.0,-0.08009707840461916
-0.37177888478579035,-0.3171289422421396,0.0,-0.14812898404262873
-0.3721220807975904,-0.31712894224214333,0.0,-0.14812898404262873
-0.3718532439216804,-0.31712894224214333,0.0,-0.14812898404262873
-0.3717645849519654,-0.4298405643390681,0.0,-0.14841245031612044
-0.3707349969165653,-0.37860800884046525,0.0,-0.14897938286310383
-0.37084081568687033,-0.47082660873795185,0.0,-0.14954631541008725
-0.3720362817946404,-0.48107311983767465,0.0,-0.14841245031612044
-0.3725510758123404,-0.5220591642365584,0.0,-0.14727858522215362
-0.3722021598670104,-0.47082660873795557,0.0,-0.10447517792490593
-0.37177888478579035,-0.39910103103990713,0.0,-0.020002228424377367
-0.3726311548817604,-0.5015661420371166,0.0,0.06447072107615118
2.4714599346058477,2.152280232790542,0.0,-0.020569160971360786
2.4707163432469477,2.224005810488587,0.0,-0.10560904301887275
2.469661015510663,2.1010476772919393,0.0,-0.13112100763312634
2.4695980962418327,1.9575965218958462,0.0,-0.09710505481412156
2.4699441522203975,1.8243918775994796,0.0,-0.06308910199511678
2.4697696942477325,1.9883360551950109,0.0,-0.09710505481412156
2.4696581555438977,2.193266277189426,0.0,-0.13112100763312634
2.4699327123533377,2.2957313881866317,0.0,-0.13112100763312634
2.469841193416858,2.541647654579927,0.0,-0.09710505481412156
2.4698440533836226,2.6850988099760165,0.0,-0.06308910199511678
2.469600956208598,2.6850988099760165,0.0,-0.09710505481412156
2.4701186101930626,2.4186895213832793,0.0,-0.13112100763312634
2.4700213713230528,2.5723871878790914,0.0,-0.12261701942837515
2.4691061819582525,2.6646057877765745,0.0,-0.07159309019986797
2.4696695954109575,2.7773174098735027,0.0,-0.020569160971360786
2.4698383334500926,2.818303454272383,0.0,0.11549465030465836
2.4701128902595326,2.8387964764718285,0.0,0.2515584615806775
2.4700070714892277,2.9105220541698698,0.0,0.2260464969664239
2.4695694965741826,3.1359452983637266,0.0,0.03895875646189759
2.468903124317938,3.269149942660097,0.0,-0.14812898404262873
2.469580936441243,3.381861564757022,0.0,-0.14812898404262873
2.4697725542144977,3.515066209053392,0.0,-0.14812898404262873
2.4693092395985676,3.566298764551995,0.0,-0.13962499583787755
2.469741094580083,3.5765452756517178,0.0,-0.12261701942837515
2.4695122972388828,3.515066209053392,0.0,-0.10560904301887275
2.4696753153444875,3.586791786751433,0.0,-0.07159309019986797
2.4697668342809678,3.6380243422500396,0.0,-0.03757713738086318
2.4696581555438977,3.6892568977486424,0.0,-0.04608112558561438
2.4698497733171525,3.6585173644494815,0.0,-0.09710505481412156
2.4697553944139075,3.6585173644494815,0.0,-0.14812898404262873
2.469151941426493,3.7199964310478038,0.0,-0.14812898404262873
2.4696695954109575,3.7097499199480843,0.0,-0.14812898404262873
2.4695837964080076,3.6995034088483654,0.0,-0.14812898404262873
2.4699584520542226,3.7404894532472452,0.0,-0.14812898404262873
2.4699984915889326,3.760982475446687,0.0,-0.14812898404262873
2.4698497733171525,3.801968519845571,0.0,-0.14812898404262873
2.4691490814597277,3.791722008745848,0.0,-0.14812898404262873
2.4690918821244274,3.842954564244451,0.0,-0.14812898404262873
2.469506577305353,3.822461542045013,0.0,-0.14812898404262873
2.4696838952447826,3.5970382978511597,0.0,-0.14812898404262873
2.4693492791332776,3.4126010980561827,0.0,-0.14812898404262873
2.4697696942477325,3.3921080758567443,0.0,-0.14812898404262873
2.4699184125195126,3.3921080758567443,0.0,-0.054301647516873865
2.468897404384408,3.45358714245507,0.0,0.13335302553463585
2.4671699844583475,3.392108075856741,0.0,0.3210076985861456
2.4654540043993474,3.1666848316628915,0.0,0.21839290758214785
-0.3717960445863804,-0.46058009763823277,0.0,0.11577811657815004
-0.3730515699962154,-0.5118126531368357,0.0,0.038675290188405896
-0.3737408219865805,-0.47082660873795185,0.0,-0.012915571587084703
