temperature,label,delay
2.116519490112607,0.0,-1.1817499348444773
-0.43676506109574337,0.0,-1.1817499348444773
-0.4367663980885224,0.0,-1.1817499348444773
-0.4367690720740804,0.0,-1.1817499348444773
-0.4367690720740804,0.0,-1.1817499348444773
2.109834526217541,0.0,-1.1817499348444773
-0.43677308305241747,0.0,-1.1817499348444773
-0.43677442004519645,0.0,-1.1817499348444773
-0.4367757570379755,0.0,-1.1817499348444773
2.103149562322474,0.0,-1.1817499348444773
2.103149562322474,0.0,-1.1817499348444773
2.103149562322474,0.0,-1.1817499348444773
2.103149562322474,0.0,-1.1817499348444773
-0.4367797680163125,0.0,-1.1817499348444773
-0.4367811050090915,0.0,-1.1817499348444773
-0.43678912696576566,0.0,-1.1817499348444773
-0.4367931379441027,0.0,-1.1817499348444773
-0.43679447493688167,0.0,-1.1817499348444773
-0.4367958119296607,0.0,-1.1817499348444773
-0.4367958119296607,0.0,-1.1817499348444773
-0.4367958119296607,0.0,-1.1817499348444773
-0.43679447493688167,0.0,-1.1817499348444773
-0.43679447493688167,0.0,-1.1817499348444773
-0.43679982290799774,0.0,-1.1817499348444773
-0.4368011599007767,0.0,-1.1817499348444773
-0.43680383388633476,0.0,-1.1817499348444773
-0.4368065078718928,0.0,-1.1817499348444773
-0.4368065078718928,0.0,-1.1817499348444773
-0.4368078448646718,0.0,-1.1817499348444773
-0.4368091818574508,0.0,-1.1817499348444773
-0.4368091818574508,0.0,-1.1817499348444773
-0.4368091818574508,0.0,-1.1817499348444773
-0.4368078448646718,0.0,-1.1817499348444773
-0.4368065078718928,0.0,-1.1817499348444773
-0.4368078448646718,0.0,-1.1817499348444773
-0.4368091818574508,0.0,-1.1817499348444773
-0.4368091818574508,0.0,-1.1817499348444773
-0.4368091818574508,0.0,-1.1817499348444773
-0.43681185584300886,0.0,-1.1817499348444773
-0.43681319283578784,0.0,-1.1817499348444773
-0.43681185584300886,0.0,-1.1817499348444773
-0.43681452982856683,0.0,-1.1817499348444773
2.063039778952076,0.0,-1.1817499348444773
-0.4368185408069039,0.0,-1.1817499348444773
-0.4368185408069039,0.0,-1.1817499348444773
-0.4368185408069039,0.0,-1.1817499348444773
2.063039778952076,0.0,-1.1817499348444773
-0.4368212147924619,0.0,-1.1817499348444773
-0.4368198777996829,0.0,-1.1817499348444773
-0.43682255178524093,0.0,-1.1817499348444773
-0.43682255178524093,0.0,-1.1817499348444773
2.0563548150570097,0.0,-1.1817499348444773
-0.43682255178524093,0.0,-1.1817499348444773
2.0563548150570097,0.0,-1.1817499348444773
-0.436825225770799,0.0,-1.1817499348444773
-0.436827899756357,0.0,-1.1817499348444773
-0.436826562763578,0.0,-1.1817499348444773
-0.436827899756357,0.0,-1.1817499348444773
-0.436827899756357,0.0,-1.1817499348444773
2.0496698511619433,0.0,-1.1817499348444773
-0.4368359217130311,0.0,-1.1817499348444773
-0.4368359217130311,0.0,-1.1817499348444773
-0.4368385956985891,0.0,-1.1817499348444773
-0.4368359217130311,0.0,-1.1817499348444773
-0.4368359217130311,0.0,-1.1817499348444773
-0.4368359217130311,0.0,-1.1817499348444773
-0.4368385956985891,0.0,-1.1817499348444773
-0.43684260667692615,0.0,-1.1817499348444773
-0.43684126968414716,0.0,-1.1817499348444773
-0.43684260667692615,0.0,-1.1817499348444773
-0.43684260667692615,0.0,-1.1817499348444773
-0.4368452806624842,0.0,-1.1817499348444773
-0.43684661765526317,0.0,-1.1817499348444773
-0.4368492916408212,0.0,-1.1817499348444773
2.0296149594767443,0.0,-1.1817499348444773
-0.43685196562637924,0.0,-1.1817499348444773
-0.43685196562637924,0.0,-1.1817499348444773
-0.43685196562637924,0.0,-1.1817499348444773
-0.43685196562637924,0.0,-1.1817499348444773
-0.4368533026191582,0.0,-1.1817499348444773
-0.43685463961193727,0.0,-1.1817499348444773
-0.43685463961193727,0.0,-1.1817499348444773
-0.43685463961193727,0.0,-1.1817499348444773
-0.43685463961193727,0.0,-1.1817499348444773
-0.4368599875830533,0.0,-1.1817499348444773
-0.4368586505902743,0.0,-1.1817499348444773
-0.4368599875830533,0.0,-1.1817499348444773
-0.4368599875830533,0.0,-1.1817499348444773
-0.4368613245758324,0.0,-1.1817499348444773
-0.4368626615686113,0.0,-1.1817499348444773
-0.4368626615686113,0.0,-1.1817499348444773
-0.4368666725469484,0.0,-1.1817499348444773
-0.4368693465325064,0.0,-1.1817499348444773
-0.43686800953972743,0.0,-1.1817499348444773
-0.4368693465325064,0.0,-1.1817499348444773
-0.43687335751084344,0.0,-1.1817499348444773
-0.43687335751084344,0.0,-1.1817499348444773
-0.43687202051806445,0.0,-1.1817499348444773
-0.43687068352528546,0.0,-1.1817499348444773
-0.43687202051806445,0.0,-1.1817499348444773
-0.4368760314964015,0.0,-1.1817499348444773
-0.4368800424747385,0.0,-1.1817499348444773
-0.4368800424747385,0.0,-1.1817499348444773
-0.43688137946751754,0.0,-1.1817499348444773
-0.4368787054819595,0.0,-1.1817499348444773
-0.4368800424747385,0.0,-1.1817499348444773
-0.43688137946751754,0.0,-1.1817499348444773
-0.4368800424747385,0.0,-1.1817499348444773
-0.4368787054819595,0.0,-1.1817499348444773
-0.4368800424747385,0.0,-1.1817499348444773
-0.43688137946751754,0.0,-1.1817499348444773
-0.43688137946751754,0.0,-1.1817499348444773
1.9961901400014126,0.0,-1.1817499348444773
1.9961901400014126,0.0,-1.1817499348444773
1.9961901400014126,0.0,-1.1817499348444773
-0.43688539044585456,0.0,-1.1817499348444773
-0.4368867274386336,0.0,-1.1817499348444773
-0.4368894014241916,0.0,-1.1817499348444773
-0.4368880644314126,0.0,-1.1817499348444773
-0.4368894014241916,0.0,-1.1817499348444773
-0.4368920754097496,0.0,-1.1817499348444773
-0.4368920754097496,0.0,-1.1817499348444773
-0.4368920754097496,0.0,-1.1817499348444773
-0.4368920754097496,0.0,-1.1817499348444773
1.9895051761063463,0.0,-1.1817499348444773
-0.4368894014241916,0.0,-1.1817499348444773
-0.43689341240252866,0.0,-1.1817499348444773
-0.43689474939530765,0.0,-1.1817499348444773
-0.43689474939530765,0.0,-1.1817499348444773
-0.43689474939530765,0.0,-1.1817499348444773
1.98282021221128,0.0,-1.1817499348444773
1.98282021221128,0.0,-1.1817499348444773
1.98282021221128,0.0,-1.1817499348444773
-0.43690143435920276,0.0,-1.1817499348444773
-0.43690009736642377,0.0,-1.1817499348444773
-0.43690277135198174,0.0,-1.1817499348444773
-0.43690277135198174,0.0,-1.1817499348444773
-0.43690277135198174,0.0,-1.1817499348444773
-0.43690277135198174,0.0,-1.1817499348444773
-0.4369054453375398,0.0,-1.1817499348444773
-0.4369054453375398,0.0,-1.1817499348444773
-0.4369067823303188,0.0,-1.1817499348444773
1.9761352483162136,0.0,-1.1817499348444773
-0.4369054453375398,0.0,-1.1817499348444773
-0.4369054453375398,0.0,-1.1817499348444773
-0.4369054453375398,0.0,-1.1817499348444773
-0.4369054453375398,0.0,-1.1817499348444773
-0.4369067823303188,0.0,-1.1817499348444773
-0.4369067823303188,0.0,-1.1817499348444773
1.969450284421147,0.0,-1.1817499348444773
1.969450284421147,0.0,-1.1817499348444773
1.969450284421147,0.0,-1.1817499348444773
-0.4369094563158768,0.0,-1.1817499348444773
-0.4369081193230978,0.0,-1.1817499348444773
-0.4369081193230978,0.0,-1.1817499348444773
-0.4369081193230978,0.0,-1.1817499348444773
-0.4369094563158768,0.0,-1.1817499348444773
-0.4369081193230978,0.0,-1.1817499348444773
-0.4369094563158768,0.0,-1.1817499348444773
1.969450284421147,0.0,-1.1817499348444773
1.969450284421147,0.0,-1.1817499348444773
-0.43691213030143483,0.0,-1.1817499348444773
-0.4369134672942139,0.0,-1.1817499348444773
-0.4369134672942139,0.0,-1.1817499348444773
-0.4369134672942139,0.0,-1.1817499348444773
-0.4369134672942139,0.0,-1.1817499348444773
-0.43691480428699286,0.0,-1.1817499348444773
-0.4369188152653299,0.0,-1.1817499348444773
1.9627653205260807,0.0,-1.1817499348444773
-0.4369214892508879,0.0,-1.1817499348444773
-0.43692282624366696,0.0,-1.1817499348444773
-0.4369214892508879,0.0,-1.1817499348444773
-0.4369214892508879,0.0,-1.1817499348444773
-0.4369214892508879,0.0,-1.1817499348444773
-0.4369214892508879,0.0,-1.1817499348444773
-0.43692282624366696,0.0,-1.1817499348444773
-0.4369214892508879,0.0,-1.1817499348444773
-0.4369214892508879,0.0,-1.1817499348444773
-0.4369214892508879,0.0,-1.1817499348444773
-0.4369214892508879,0.0,-1.1817499348444773
-0.4369214892508879,0.0,-1.1817499348444773
-0.43692282624366696,0.0,-1.1817499348444773
-0.43692282624366696,0.0,-1.1817499348444773
1.9560803566310143,0.0,-1.1817499348444773
1.9560803566310143,0.0,-1.1817499348444773
-0.43692550022922494,0.0,-1.1817499348444773
-0.436926837222004,0.0,-1.1817499348444773
-0.43692550022922494,0.0,-1.1817499348444773
1.949395392735948,0.0,-1.1817499348444773
1.949395392735948,0.0,-1.1817499348444773
1.949395392735948,0.0,-1.1817499348444773
1.949395392735948,0.0,-1.1817499348444773
-0.43692550022922494,0.0,-1.1817499348444773
-0.43692015225810893,0.0,-1.1817499348444773
-0.4369188152653299,0.0,-1.1817499348444773
-0.43689876037364467,0.0,-1.1817499348444773
1.98282021221128,0.0,-1.1817499348444773
-0.4368920754097496,0.0,-1.1817499348444773
-0.4368867274386336,0.0,-1.1817499348444773
-0.4368867274386336,0.0,-1.1817499348444773
1.9961901400014126,0.0,-1.1817499348444773
-0.4368827164602965,0.0,-1.1817499348444773
1.9961901400014126,0.0,-1.1817499348444773
-0.4368827164602965,0.0,-1.1817499348444773
-0.4368787054819595,0.0,-1.1817499348444773
2.002875103896479,0.0,-1.1817499348444773
-0.43687068352528546,0.0,-1.1817499348444773
-0.43687068352528546,0.0,-1.1817499348444773
-0.43687068352528546,0.0,-1.1817499348444773
-0.43687068352528546,0.0,-1.1817499348444773
-0.4368693465325064,1.0,-0.8641671656242402
-0.43686800953972743,1.0,-0.8641671656242402
-0.4368653355541694,1.0,-0.8641671656242402
-0.4368613245758324,1.0,-0.8641671656242402
-0.4368599875830533,1.0,-0.8641671656242402
-0.4368599875830533,1.0,-0.8641671656242402
-0.43685597660471626,1.0,-0.8641671656242402
-0.43684260667692615,1.0,-0.8641671656242402
-0.43684126968414716,1.0,-0.8641671656242402
-0.4368198777996829,1.0,-0.8641671656242402
-0.43681185584300886,1.0,-0.8641671656242402
-0.4367958119296607,1.0,-0.8641671656242402
-0.43678511598742853,1.0,-0.8641671656242402
-0.43678244200187055,1.0,-0.8641671656242402
2.103149562322474,1.0,-0.8641671656242402
-0.4367583761318483,1.0,-0.8641671656242402
-0.4367476801896162,1.0,-0.8641671656242402
-0.4367463431968372,1.0,-0.8641671656242402
-0.4367423322185001,1.0,-0.8641671656242402
-0.4367383212401631,1.0,-0.8641671656242402
-0.4367369842473841,1.0,-0.8641671656242402
-0.4367343102618261,1.0,-0.8641671656242402
-0.43673297326904703,1.0,-0.8641671656242402
-0.43670489642068777,1.0,-0.8641671656242402
-0.43670222243512974,1.0,-0.8641671656242402
-0.4366982114567927,1.0,-0.8641671656242402
-0.4366942004784557,1.0,-0.8641671656242402
2.190054092958337,1.0,-0.8641671656242402
2.1967390568534033,1.0,-0.8641671656242402
-0.4366741455867704,1.0,-0.8641671656242402
-0.43666746062287537,1.0,-0.8641671656242402
-0.4366661236300964,1.0,-0.8641671656242402
-0.43665409069508526,1.0,-0.8641671656242402
-0.4366527537023063,1.0,-0.8641671656242402
-0.4366460687384112,1.0,-0.8641671656242402
2.243533804118868,1.0,-0.8244688016483819
2.256903731909001,1.0,-0.8244688016483819
-0.4366220028683889,1.0,-0.8244688016483819
-0.43662066587560994,1.0,-0.8244688016483819
-0.4366006109839248,1.0,-0.8244688016483819
-0.4365885780489136,1.0,-0.8244688016483819
-0.4365872410561346,1.0,-0.8244688016483819
-0.4365845670705766,1.0,-0.8244688016483819
2.3237533708596643,1.0,-0.8244688016483819
-0.43655247924388024,1.0,-0.8244688016483819
-0.4365203914171839,1.0,-0.8244688016483819
2.370548118125129,1.0,-0.8244688016483819
-0.43650835848217284,1.0,-0.8244688016483819
-0.4364936515616037,1.0,-0.8244688016483819
-0.4364936515616037,1.0,-0.8244688016483819
-0.43648696659770864,1.0,-0.8244688016483819
-0.4364776076482555,1.0,-0.8244688016483819
-0.43646958569158145,1.0,-0.8244688016483819
-0.43645621576379134,1.0,-0.8244688016483819
-0.436425464929874,1.0,-0.8244688016483819
-0.436421453951537,1.0,-0.8244688016483819
2.464137612656058,1.0,-0.8244688016483819
-0.4364120950020839,1.0,-0.8244688016483819
-0.4364120950020839,1.0,-0.8244688016483819
-0.4364107580093049,1.0,-0.8244688016483819
-0.4364107580093049,1.0,-0.8244688016483819
-0.43640808402374687,1.0,-0.8244688016483819
-0.4364040730454098,1.0,-0.8244688016483819
-0.4364000620670727,1.0,-0.8244688016483819
-0.4363947140959567,1.0,-0.8244688016483819
-0.43638802913206165,1.0,-0.8244688016483819
-0.43638401815372463,1.0,-0.8244688016483819
-0.4363853551465036,1.0,-0.8244688016483819
2.4975624321313896,1.0,-0.8244688016483819
-0.4363813441681666,1.0,-0.8244688016483819
-0.4363653002548184,1.0,-0.7847703240696751
2.5176173238165886,1.0,-0.7847703240696751
-0.4363572782981443,1.0,-0.7847703240696751
-0.4363465823559122,1.0,-0.7847703240696751
-0.4363439083703542,1.0,-0.7847703240696751
-0.4363439083703542,1.0,-0.7847703240696751
-0.4363332124281221,1.0,-0.7847703240696751
-0.4363332124281221,1.0,-0.7847703240696751
-0.43632519047144797,1.0,-0.7847703240696751
2.5644120710820535,1.0,-0.7847703240696751
-0.4363131575364369,1.0,-0.7847703240696751
2.57109703497712,1.0,-0.7847703240696751
-0.43630647257254185,1.0,-0.7847703240696751
2.577781998872186,1.0,-0.7847703240696751
-0.4363051355797628,1.0,-0.7847703240696751
-0.43630647257254185,1.0,-0.7847703240696751
-0.4363051355797628,1.0,-0.7847703240696751
-0.4362997876086468,1.0,-0.7847703240696751
-0.43629176565197264,1.0,-0.7847703240696751
-0.4362877546736356,1.0,-0.7847703240696751
-0.4362850806880776,1.0,-0.7847703240696751
-0.43627705873140354,1.0,-0.7847703240696751
-0.43626903677472945,1.0,-0.7847703240696751
2.6245767461376506,1.0,-0.7847703240696751
-0.4362503188758233,1.0,-0.7847703240696751
-0.43624764489026524,1.0,-0.7847703240696751
-0.43625165586860226,1.0,-0.7847703240696751
-0.4362369489480331,1.0,-0.7847703240696751
-0.4362275899985801,1.0,-0.7847703240696751
-0.43622491601302205,1.0,-0.7847703240696751
-0.4362316009769171,1.0,-0.7847703240696751
-0.43623026398413806,1.0,-0.7847703240696751
-0.436220905034685,1.0,-0.7847703240696751
-0.436218231049127,1.0,-0.7847703240696751
-0.43621422007078986,1.0,-0.7847703240696751
2.6646865295080486,1.0,-0.7450735741052733
-0.436218231049127,1.0,-0.7450735741052733
2.6646865295080486,1.0,-0.7450735741052733
-0.43621020909245284,1.0,-0.7450735741052733
-0.43621288307801087,1.0,-0.7450735741052733
-0.4362075351068948,1.0,-0.7450735741052733
-0.43620486112133683,1.0,-0.7450735741052733
-0.4361981761574418,1.0,-0.7450735741052733
-0.43619683916466273,1.0,-0.7450735741052733
-0.4361834692368726,1.0,-0.7450735741052733
-0.43618079525131453,1.0,-0.7450735741052733
-0.4361781212657565,1.0,-0.7450735741052733
-0.4361741102874195,1.0,-0.7450735741052733
-0.43617143630186145,1.0,-0.7450735741052733
-0.43617009930908246,1.0,-0.7450735741052733
-0.43617009930908246,1.0,-0.7450735741052733
-0.43616608833074544,1.0,-0.7450735741052733
2.724851204563646,1.0,-0.7450735741052733
-0.4361460334390603,1.0,-0.7450735741052733
-0.43614068546794416,1.0,-0.7450735741052733
-0.43613266351127006,1.0,-0.7450735741052733
-0.43613667448960713,1.0,-0.7450735741052733
-0.4361353374968281,1.0,-0.7450735741052733
-0.43611929358347995,1.0,-0.7450735741052733
2.764960987934044,1.0,-0.7450735741052733
-0.4361099346340269,1.0,-0.7450735741052733
-0.4361112716268059,1.0,-0.7450735741052733
-0.43609923869179473,1.0,-0.7450735741052733
-0.4360925537278997,1.0,-0.7450735741052733
-0.43608854274956266,1.0,-0.7450735741052733
-0.43608987974234165,1.0,-0.7450735741052733
-0.43608854274956266,1.0,-0.7450735741052733
2.798385807409376,1.0,-0.7450735741052733
2.798385807409376,1.0,-0.7450735741052733
-0.4360805207928886,1.0,-0.7450735741052733
-0.43607116184343553,1.0,-0.7053749791414591
-0.4360658138723194,1.0,-0.7053749791414591
-0.43605779191564537,1.0,-0.7053749791414591
-0.4360564549228663,1.0,-0.7053749791414591
-0.43605779191564537,1.0,-0.7053749791414591
-0.4360564549228663,1.0,-0.7053749791414591
-0.4360537809373083,1.0,-0.7053749791414591
-0.4360511069517503,1.0,-0.7053749791414591
-0.43604976995897127,1.0,-0.7053749791414591
-0.43604709597341323,1.0,-0.7053749791414591
-0.4360444219878552,1.0,-0.7053749791414591
-0.4360430849950762,1.0,-0.7053749791414591
-0.4360297150672861,1.0,-0.7053749791414591
-0.43602570408894903,1.0,-0.7053749791414591
-0.43602035611783296,1.0,-0.7053749791414591
-0.43602035611783296,1.0,-0.7053749791414591
-0.4360337260456231,1.0,-0.7053749791414591
-0.43601634513949594,1.0,-0.7053749791414591
-0.43600698619004286,1.0,-0.7053749791414591
-0.4359909422766947,1.0,-0.7053749791414591
-0.4360016382189268,1.0,-0.7053749791414591
-0.4360043122044848,1.0,-0.7053749791414591
-0.43600297521170583,1.0,-0.7053749791414591
-0.4359909422766947,1.0,-0.7053749791414591
-0.4359829203200206,1.0,-0.7053749791414591
-0.43597890934168354,1.0,-0.7053749791414591
-0.4359855943055786,1.0,-0.7053749791414591
-0.4359909422766947,1.0,-0.7053749791414591
-0.43599227926947365,1.0,-0.7053749791414591
-0.4359896052839157,1.0,-0.7053749791414591
-0.4359909422766947,1.0,-0.7053749791414591
-0.4359882682911366,1.0,-0.7053749791414591
-0.4360096601756009,1.0,-0.7053749791414591
-0.43599762724058977,1.0,-0.7053749791414591
-0.43597623535612556,1.0,-0.7053749791414591
-0.4359722243777885,0.0,-0.7053749791414591
2.905345229730438,0.0,-0.7053749791414591
-0.4359695503922305,0.0,-0.7053749791414591
-0.4359695503922305,0.0,-0.7053749791414591
2.912030193625504,0.0,-0.7053749791414591
-0.4359668764066725,0.0,-0.7053749791414591
-0.4359695503922305,0.0,-0.7053749791414591
-0.4359855943055786,0.0,-0.7053749791414591
-0.4359842573127996,0.0,-0.7053749791414591
-0.4359829203200206,0.0,-0.7053749791414591
-0.4359842573127996,0.0,-0.7053749791414591
-0.4359829203200206,0.0,-0.7053749791414591
-0.43599227926947365,0.0,-0.7053749791414591
-0.43599762724058977,0.0,-0.7053749791414591
-0.4360043122044848,0.0,-0.7053749791414591
-0.43600297521170583,0.0,-0.7053749791414591
-0.43600698619004286,0.0,-0.7053749791414591
-0.43601768213227493,0.0,-0.7053749791414591
2.8652354463600394,0.0,-0.7053749791414591
-0.43600698619004286,0.0,-0.7053749791414591
-0.4360123341611589,0.0,-0.7053749791414591
-0.43600297521170583,0.0,-0.7053749791414591
-0.43599762724058977,0.0,-0.7053749791414591
-0.4360003012261478,0.0,-0.7053749791414591
-0.43599361626225275,0.0,-0.7053749791414591
-0.4359962902478108,0.0,-0.7053749791414591
-0.43599361626225275,0.0,-0.7053749791414591
-0.43599227926947365,0.0,-0.7053749791414591
-0.43599361626225275,0.0,-0.7053749791414591
-0.4359909422766947,0.0,-0.7053749791414591
-0.4359909422766947,0.0,-0.7053749791414591
-0.43599227926947365,0.0,-0.7053749791414591
-0.4359882682911366,0.0,-0.7053749791414591
-0.4359855943055786,0.0,-0.7053749791414591
-0.43597356137056753,0.0,-0.7053749791414591
-0.43597356137056753,1.0,-0.6259797574068195
-0.43596420242111444,1.0,-0.6259797574068195
2.9187151575205705,1.0,-0.6259797574068195
2.9187151575205705,1.0,-0.6259797574068195
-0.4359575174572194,1.0,-0.6259797574068195
2.925400121415637,1.0,-0.6259797574068195
-0.43595618046444035,1.0,-0.6259797574068195
-0.43595618046444035,1.0,-0.6259797574068195
2.9187151575205705,1.0,-0.6259797574068195
-0.4359588544499984,1.0,-0.6259797574068195
2.9187151575205705,1.0,-0.6259797574068195
-0.4359601914427774,1.0,-0.6259797574068195
-0.4359628654283354,1.0,-0.6259797574068195
-0.4359668764066725,1.0,-0.6259797574068195
2.912030193625504,1.0,-0.6259797574068195
-0.4359722243777885,1.0,-0.6259797574068195
-0.43597356137056753,1.0,-0.6259797574068195
-0.4359695503922305,1.0,-0.6259797574068195
-0.4359829203200206,1.0,-0.6259797574068195
-0.43597757234890455,1.0,-0.6259797574068195
-0.4359708873850095,1.0,-0.6259797574068195
-0.4359668764066725,1.0,-0.6259797574068195
-0.43596420242111444,1.0,-0.6259797574068195
2.9187151575205705,1.0,-0.6259797574068195
-0.4359628654283354,1.0,-0.6259797574068195
-0.4359575174572194,1.0,-0.6259797574068195
-0.4359588544499984,1.0,-0.6259797574068195
-0.43595618046444035,1.0,-0.6259797574068195
2.925400121415637,1.0,-0.6259797574068195
-0.4359441475294292,1.0,-0.6259797574068195
-0.43595216948610327,1.0,-0.6259797574068195
2.932085085310703,1.0,-0.6259797574068195
-0.43595350647888237,1.0,-0.6259797574068195
2.925400121415637,1.0,-0.6259797574068195
-0.43596420242111444,1.0,-0.6259797574068195
-0.4359695503922305,0.0,-0.6259797574068195
2.912030193625504,0.0,-0.6259797574068195
-0.4359695503922305,0.0,-0.6259797574068195
2.912030193625504,0.0,-0.6259797574068195
-0.43596420242111444,0.0,-0.6259797574068195
-0.4359588544499984,0.0,-0.6259797574068195
-0.43595350647888237,0.0,-0.6259797574068195
-0.43594949550054524,0.0,-0.6259797574068195
2.932085085310703,0.0,-0.6259797574068195
-0.43594949550054524,0.0,-0.6259797574068195
2.9387700492057696,0.0,-0.6259797574068195
-0.4359374625655342,0.0,-0.6259797574068195
-0.43593879955831316,0.0,-0.6259797574068195
-0.4359374625655342,0.0,-0.6259797574068195
-0.43593478857997614,0.0,-0.6259797574068195
-0.43593879955831316,0.0,-0.6259797574068195
2.932085085310703,0.0,-0.6259797574068195
-0.4359428105366502,0.0,-0.6259797574068195
-0.4359428105366502,0.0,-0.6259797574068195
-0.4359401365510922,0.0,-0.6259797574068195
-0.4359374625655342,0.0,-0.6259797574068195
-0.4359401365510922,0.0,-0.6259797574068195
2.925400121415637,0.0,-0.6259797574068195
-0.43595216948610327,0.0,-0.6259797574068195
-0.43595350647888237,0.0,-0.6259797574068195
-0.4359575174572194,0.0,-0.6259797574068195
-0.4359601914427774,0.0,-0.6259797574068195
2.9187151575205705,0.0,-0.6259797574068195
-0.43595618046444035,0.0,-0.6259797574068195
-0.43595350647888237,0.0,-0.6259797574068195
2.932085085310703,0.0,-0.6259797574068195
-0.4359428105366502,0.0,-0.6259797574068195
-0.4359428105366502,0.0,-0.6259797574068195
-0.4359454845222082,0.0,-0.6259797574068195
-0.4359454845222082,0.0,-0.6259797574068195
-0.43594682151498726,0.0,-0.6259797574068195
-0.4359454845222082,0.0,-0.6259797574068195
-0.43594682151498726,0.0,-0.6259797574068195
-0.4359441475294292,0.0,-0.6259797574068195
-0.4359374625655342,0.0,-0.6259797574068195
-0.4359428105366502,0.0,-0.6259797574068195
-0.43593478857997614,0.0,-0.6259797574068195
-0.4359428105366502,0.0,-0.6259797574068195
-0.43593879955831316,0.0,-0.6259797574068195
2.9521399769959022,0.0,-0.6259797574068195
2.9521399769959022,0.0,-0.6259797574068195
-0.4359294406088601,0.0,-0.6259797574068195
-0.4359321145944181,0.0,-0.6259797574068195
-0.4359428105366502,0.0,-0.6259797574068195
-0.4359454845222082,0.0,-0.6259797574068195
-0.4359454845222082,0.0,-0.6259797574068195
-0.4359508324933243,0.0,-0.6259797574068195
2.932085085310703,0.0,-0.6259797574068195
-0.43594949550054524,0.0,-0.6259797574068195
-0.4359508324933243,0.0,-0.6259797574068195
2.932085085310703,0.0,-0.6259797574068195
-0.4359441475294292,0.0,-0.6259797574068195
-0.43592542963052305,0.0,-0.6259797574068195
-0.435922755644965,0.0,-0.6259797574068195
-0.43592542963052305,0.0,-0.6259797574068195
-0.43592542963052305,0.0,-0.6259797574068195
-0.43592409263774407,0.0,-0.6259797574068195
-0.435922755644965,0.0,-0.6259797574068195
-0.4359107227099539,0.0,-0.6259797574068195
